date,avg_sentiment,news_count
2018-10-26,0.0,2
2018-10-28,-0.6369,1
2018-10-29,0.3337,2
2018-10-30,0.20012,5
2018-10-31,0.0,2
2018-11-05,0.0,2
2018-11-06,0.0,1
2018-11-12,0.0,1
2018-11-14,0.3818,1
2018-11-16,0.0,1
2018-11-17,0.4019,1
2018-11-27,0.6808,1
2018-12-04,0.0516,1
2018-12-12,0.3182,1
2018-12-13,0.4404,1
2019-01-03,0.0772,1
2019-01-04,0.0,1
2019-01-09,0.0,1
2019-01-17,-0.1909,2
2019-01-18,0.2023,1
2019-01-23,0.0,1
2019-01-28,0.0,1
2019-01-30,0.34,1
2019-02-08,0.0,1
2019-02-19,0.34,1
2019-02-20,0.0,1
2019-02-22,0.34,1
2019-02-26,0.0,1
2019-02-27,0.5423,1
2019-02-28,0.0,1
2019-03-01,-0.6705,1
2019-03-03,-0.1531,1
2019-03-05,-0.24695,2
2019-03-07,0.6124,1
2019-03-10,0.0,1
2019-03-15,0.34425000000000006,2
2019-04-02,0.2411,1
2019-04-04,0.0,1
2019-04-06,0.0,1
2019-04-09,-0.5574,1
2019-04-13,0.0,1
2019-04-15,-0.1909,2
2019-04-27,0.4939,1
2019-04-29,0.0,1
2019-05-06,-0.34,1
2019-05-08,0.0,1
2019-05-09,0.0,1
2019-05-10,0.0,1
2019-05-16,0.0,1
2019-05-21,0.0,1
2019-05-22,0.6486,1
2019-05-23,-0.4588,1
2019-05-24,0.0,1
2019-05-26,-0.1007,1
2019-05-29,-0.23835,2
2019-05-30,0.0,1
2019-06-03,0.41960000000000003,2
2019-06-06,0.0,1
2019-06-14,-0.4019,1
2019-06-21,0.0,1
2019-07-19,0.0,1
2019-08-20,0.3252,1
2019-09-24,0.0,1
2019-10-02,0.0,1
2019-10-08,0.0,1
2019-10-21,0.0772,1
2019-10-30,0.0,1
2019-11-01,0.128,1
2019-11-14,0.5106,1
2019-12-11,0.0,1
2019-12-26,0.5423,1
2020-01-14,0.0,1
2020-01-17,0.0,1
2020-01-18,0.0,1
2020-01-27,-0.333325,4
2020-02-03,0.0,1
2020-02-06,0.0,1
2020-02-12,0.0,1
2020-02-14,-0.1366,2
2020-03-20,0.0,1
2020-04-16,0.0,1
2020-05-14,0.0,1
2020-06-16,0.0,1
2020-07-11,-0.6392,2
2020-07-28,0.4019,1
2020-08-09,0.0,1
2020-08-12,-0.2732,1
2020-08-16,-0.125,2
2020-08-18,0.0,1
2020-08-21,0.0,1
2020-09-03,0.1027,1
2020-09-05,0.0,2
2020-11-06,0.0,1
2020-11-07,-0.4939,1
2020-11-10,0.0,2
2020-11-11,-0.5267,1
2020-11-13,-0.4939,1
2020-11-15,0.2023,1
2020-11-16,0.0,1
2020-11-19,0.34,1
2020-11-20,0.0,2
2020-11-21,0.17975,2
2020-11-22,0.5267,1
2020-11-24,0.0,1
2020-11-30,-0.3182,1
2020-12-03,0.0,1
2020-12-04,-0.3182,1
2020-12-05,0.0,1
2020-12-09,0.0593,3
2020-12-10,0.0,1
2020-12-11,0.2263,1
2020-12-12,-0.1027,1
2020-12-15,0.2023,1
2020-12-18,0.0,1
2020-12-19,0.34,1
2020-12-21,-0.7579,1
2020-12-23,-0.2263,1
2020-12-24,0.0,1
2020-12-25,0.0,1
2020-12-26,0.0,1
2020-12-28,0.1468,3
2020-12-29,-0.2732,1
2020-12-31,0.066925,4
2021-01-03,0.0,1
2021-01-04,-0.1591,2
2021-01-05,0.4011,2
2021-01-06,-0.37895,2
2021-01-07,0.4767,1
2021-01-09,-0.1806,2
2021-01-10,0.2382,1
2021-01-11,-0.4588,1
2021-01-12,0.20244999999999996,2
2021-01-13,0.10153333333333332,3
2021-01-15,0.26832,5
2021-01-16,-0.45795,2
2021-01-17,0.6597,1
2021-01-20,0.0,2
2021-01-21,-0.293675,4
2021-01-22,0.42429999999999995,3
2021-01-24,0.012249999999999983,2
2021-01-25,0.7964,1
2021-01-27,0.0,1
2021-01-28,0.4288857142857143,7
2021-01-29,-0.007450000000000012,4
2021-01-31,0.743,1
2021-02-01,0.54102,5
2021-02-02,-0.05275000000000002,2
2021-02-03,-0.0772,1
2021-02-04,0.3154166666666666,6
2021-02-05,0.2808,6
2021-02-06,0.7096,1
2021-02-07,0.7269,1
2021-02-08,0.5403,4
2021-02-09,0.684475,4
2021-02-10,0.5139142857142857,7
2021-02-11,0.2568,3
2021-02-12,0.7506,1
2021-02-13,0.4481,2
2021-02-14,0.49998000000000004,5
2021-02-15,0.28173333333333334,3
2021-02-16,0.0312666666666667,3
2021-02-17,0.503,4
2021-02-18,0.3612,1
2021-02-19,0.356125,8
2021-02-20,0.20946666666666666,3
2021-02-21,0.16115000000000002,4
2021-02-22,-0.2181,3
2021-02-23,-0.29836,5
2021-02-24,0.18699999999999997,3
2021-02-25,0.5717000000000001,5
2021-02-26,0.686825,4
2021-02-27,0.08706666666666668,3
2021-02-28,-0.07869999999999999,3
2021-03-01,-0.343325,4
2021-03-02,0.4067571428571429,7
2021-03-03,0.20703333333333332,6
2021-03-04,0.7704,2
2021-03-05,0.06970000000000001,2
2021-03-06,0.9442,1
2021-03-07,0.5906750000000001,4
2021-03-08,-0.3596,2
2021-03-09,-0.08600000000000002,2
2021-03-10,-0.25,1
2021-03-11,0.431,2
2021-03-12,0.6413,4
2021-03-13,0.7717,1
2021-03-14,0.5398000000000001,2
2021-03-15,-0.5536,3
2021-03-16,0.34765999999999997,5
2021-03-17,0.55396,10
2021-03-19,0.30041666666666667,6
2021-03-20,-0.09765714285714286,7
2021-03-21,0.43354,5
2021-03-22,0.20965,2
2021-03-23,0.20306666666666665,3
2021-03-24,0.37676,5
2021-03-25,0.31595333333333336,15
2021-03-26,0.1381222222222222,9
2021-03-27,0.3517,2
2021-03-28,0.2426625,8
2021-03-29,0.18662,10
2021-03-30,0.2750625,8
2021-03-31,0.638,8
2021-04-01,-0.006679999999999997,10
2021-04-02,0.3096466666666667,15
2021-04-03,0.37365,8
2021-04-04,0.24766666666666667,3
2021-04-05,0.23167500000000002,8
2021-04-06,0.13796875,16
2021-04-07,0.77515,6
2021-04-08,0.3411153846153846,13
2021-04-09,0.39161,10
2021-04-10,0.0,5
2021-04-11,-0.25723333333333337,3
2021-04-12,0.1924125,8
2021-04-13,0.46081666666666665,6
2021-04-14,0.31545,6
2021-04-15,0.40440000000000004,5
2021-04-16,0.18064285714285713,7
2021-04-17,0.37351999999999996,5
2021-04-18,-0.28135,6
2021-04-19,0.17842499999999997,12
2021-04-20,0.5266615384615385,13
2021-04-21,0.13068333333333335,6
2021-04-22,0.202425,12
2021-04-23,-0.0846,8
2021-04-24,0.16236666666666666,6
2021-04-25,0.7425999999999999,2
2021-04-26,0.37291428571428575,7
2021-04-27,0.14156,5
2021-04-28,0.14626999999999998,10
2021-04-29,0.2279142857142857,7
2021-04-30,0.6024200000000001,5
2021-05-01,0.4164285714285714,7
2021-05-02,0.0,1
2021-05-03,0.36107500000000003,4
2021-05-04,0.17665999999999998,5
2021-05-05,0.33048888888888883,9
2021-05-06,0.42650000000000005,6
2021-05-07,0.2631625,8
2021-05-08,0.01787142857142857,7
2021-05-09,0.1584625,8
2021-05-10,0.4784125,8
2021-05-11,0.327425,12
2021-05-12,0.37714,5
2021-05-13,0.5139374999999999,8
2021-05-14,0.2831,16
2021-05-15,0.2406909090909091,11
2021-05-16,0.43096666666666666,12
2021-05-17,-0.08943333333333335,9
2021-05-18,0.24650000000000002,9
2021-05-19,-0.09947142857142856,7
2021-05-20,0.07721999999999998,5
2021-05-21,0.2664,8
2021-05-22,0.34026,5
2021-05-23,-0.23003333333333328,9
2021-05-24,-0.15987500000000002,8
2021-05-25,0.2295625,8
2021-05-26,0.3002375,8
2021-05-27,0.324175,8
2021-05-28,0.061257142857142864,7
2021-05-29,0.27725555555555553,9
2021-05-30,0.15093333333333334,6
2021-05-31,0.3165857142857143,7
2021-06-01,0.17684285714285713,7
2021-06-02,0.3425875,8
2021-06-03,0.2342,8
2021-06-04,0.1360818181818182,11
2021-06-05,0.222,8
2021-06-06,0.4680714285714286,7
2021-06-07,0.14068,10
2021-06-08,0.06563529411764707,17
2021-06-09,0.34726666666666667,3
2021-06-10,0.521725,4
2021-06-11,0.2592833333333333,6
2021-06-12,0.07115999999999997,5
2021-06-13,0.18132,5
2021-06-14,0.26838333333333336,6
2021-06-15,0.12615,4
2021-06-16,0.13035000000000002,4
2021-06-17,0.11539999999999999,6
2021-06-18,0.1274714285714286,7
2021-06-19,0.38734999999999997,2
2021-06-20,0.15252500000000002,4
2021-06-21,-0.05863999999999999,5
2021-06-22,0.02351666666666667,6
2021-06-23,0.33523749999999997,8
2021-06-24,-0.29785,6
2021-06-25,0.14177499999999998,4
2021-06-26,-0.1227,4
2021-06-27,-0.036250000000000004,2
2021-06-28,0.38258749999999997,8
2021-06-29,0.1642,9
2021-06-30,0.23463333333333333,6
2021-07-01,0.25964,5
2021-07-02,0.21097142857142856,7
2021-07-03,0.32052,5
2021-07-04,0.33382,5
2021-07-05,0.43715,2
2021-07-06,0.7925666666666666,3
2021-07-07,-0.18076666666666666,3
2021-07-08,0.4386333333333334,3
2021-07-09,0.46855,10
2021-07-10,0.272675,8
2021-07-11,-0.163475,4
2021-07-12,-0.13985,2
2021-07-14,0.0,1
2021-07-15,-0.5859,1
2021-07-16,0.24495,4
2021-07-17,0.5574,1
2021-07-18,-0.19855,2
2021-07-19,0.0,2
2021-07-20,-0.3163,4
2021-07-21,0.40829999999999994,3
2021-07-22,0.38558749999999997,8
2021-07-23,0.49339999999999995,2
2021-07-24,0.5944,4
2021-07-25,0.51688,5
2021-07-26,0.32771428571428574,7
2021-07-27,0.21619999999999998,3
2021-07-28,0.2477,4
2021-07-29,0.4767,1
2021-07-30,-0.37895,2
2021-08-01,0.4975333333333333,3
2021-08-02,0.296,1
2021-08-03,-0.09481666666666666,6
2021-08-04,-0.3283125,8
2021-08-05,-0.007425000000000001,4
2021-08-06,0.46244999999999997,4
2021-08-07,0.2275,3
2021-08-08,0.2044,4
2021-08-09,0.35266,5
2021-08-10,0.743,1
2021-08-11,0.10175999999999999,5
2021-08-12,0.2994,3
2021-08-13,0.9833,1
2021-08-14,0.2552,2
2021-08-15,0.2621833333333334,6
2021-08-16,0.49254,5
2021-08-17,0.24926666666666666,3
2021-08-18,0.24924444444444444,9
2021-08-19,0.2345,8
2021-08-20,0.5743285714285714,7
2021-08-21,-0.5152,2
2021-08-22,-0.02417142857142856,7
2021-08-23,0.2166875,16
2021-08-24,0.062285714285714264,7
2021-08-25,0.17365555555555556,18
2021-08-26,0.05419999999999999,3
2021-08-27,0.19543750000000001,8
2021-08-28,0.4122375,8
2021-08-29,0.152625,8
2021-08-30,0.30104,5
2021-08-31,0.6239600000000001,5
2021-09-01,0.2565,4
2021-09-02,0.46082,5
2021-09-03,0.36608,5
2021-09-04,0.563625,4
2021-09-05,0.08198333333333332,6
2021-09-06,-0.16673333333333332,6
2021-09-07,-0.1682095238095238,21
2021-09-08,0.1640923076923077,13
2021-09-09,-0.1303,5
2021-09-10,-0.026200000000000008,9
2021-09-11,0.18508,5
2021-09-12,-0.215575,4
2021-09-13,-0.16115714285714286,7
2021-09-14,0.17109999999999997,8
2021-09-15,0.2746642857142857,14
2021-09-16,0.183975,8
2021-09-17,0.16278,5
2021-09-18,0.36083333333333334,3
2021-09-19,0.27113333333333334,9
2021-09-20,-0.17642666666666665,15
2021-09-21,-0.056838461538461546,13
2021-09-22,0.25306249999999997,8
2021-09-23,-0.11755454545454547,11
2021-09-24,-0.24047999999999997,20
2021-09-25,-0.28074000000000005,5
2021-09-26,0.019875000000000004,8
2021-09-27,0.2489375,8
2021-09-28,-0.26875,10
2021-09-29,0.062355555555555546,9
2021-09-30,0.2606375,8
2021-10-01,0.15287692307692308,13
2021-10-02,0.23975999999999997,5
2021-10-03,0.3884333333333333,9
2021-10-04,0.016950000000000003,6
2021-10-05,-0.27262,5
2021-10-06,0.31767500000000004,8
2021-10-07,0.42536000000000007,10
2021-10-08,0.16275833333333334,12
2021-10-09,0.38797499999999996,4
2021-10-10,0.31604,5
2021-10-11,0.30363333333333337,6
2021-10-12,0.19493846153846153,13
2021-10-13,0.015308333333333346,12
2021-10-14,0.17543333333333333,9
2021-10-15,0.36233333333333334,9
2021-10-16,0.43993333333333334,6
2021-10-17,0.46485,6
2021-10-18,0.5994857142857143,7
2021-10-19,0.23721428571428574,7
2021-10-20,0.17468571428571428,7
2021-10-21,-0.04594444444444444,9
2021-10-22,0.3803,6
2021-10-23,0.25903333333333334,3
2021-10-24,0.06743333333333333,3
2021-10-25,0.7310666666666666,3
2021-10-26,0.4877666666666667,6
2021-10-27,0.31729999999999997,14
2021-10-28,0.28359375,16
2021-10-29,0.35577142857142857,7
2021-10-30,0.3447,3
2021-10-31,0.37745,6
2021-11-01,0.26829000000000003,10
2021-11-02,0.593,7
2021-11-03,0.399,3
2021-11-04,0.18832222222222222,9
2021-11-05,0.47695,4
2021-11-06,-0.039459999999999995,5
2021-11-07,0.36124,5
2021-11-08,0.3636714285714286,7
2021-11-09,0.1712846153846154,13
2021-11-10,0.30535,6
2021-11-11,0.15787272727272728,11
2021-11-12,-0.08957222222222222,18
2021-11-13,0.31062,5
2021-11-14,0.2985333333333333,9
2021-11-15,0.08046000000000002,10
2021-11-16,-0.2161,8
2021-11-17,0.41904,10
2021-11-18,-0.004388888888888893,9
2021-11-19,0.6402,5
2021-11-20,0.178,5
2021-11-21,0.31998571428571426,7
2021-11-22,0.11838181818181819,11
2021-11-23,0.0,1
2021-11-24,0.10937777777777778,9
2021-11-25,0.05737999999999999,5
2021-11-26,-0.4253125,8
2021-11-27,0.394275,4
2021-11-28,0.07063333333333333,6
2021-11-29,0.5185285714285713,7
2021-11-30,0.24205714285714283,14
2021-12-01,0.17931666666666665,6
2021-12-02,-0.13862857142857143,14
2021-12-03,0.04699999999999999,14
2021-12-04,0.1678,19
2021-12-05,-0.09906666666666666,15
2021-12-06,0.12120833333333332,12
2021-12-07,0.42562500000000003,8
2021-12-08,0.10738461538461538,13
2021-12-09,0.29830909090909086,11
2021-12-10,-0.11623846153846153,13
2021-12-11,-0.20095,2
2021-12-12,-0.10706666666666666,9
2021-12-13,0.2230090909090909,11
2021-12-14,0.34166,15
2021-12-15,0.2594777777777778,9
2021-12-16,0.29364999999999997,10
2021-12-17,0.19587500000000002,12
2021-12-18,0.04386250000000001,8
2021-12-19,0.772775,4
2021-12-20,-0.04092,10
2021-12-21,0.24114761904761903,21
2021-12-22,0.36119999999999997,9
2021-12-23,0.32033,10
2021-12-24,0.42483333333333334,9
2021-12-25,0.723890909090909,11
2021-12-26,0.20368181818181819,11
2021-12-27,0.35450000000000004,17
2021-12-28,0.07022727272727272,11
2021-12-29,0.16934285714285716,14
2021-12-30,0.0650875,8
2021-12-31,0.5454625,8
2022-01-01,0.5514428571428571,7
2022-01-02,0.30973333333333336,3
2022-01-03,0.27885714285714286,7
2022-01-04,0.31079411764705883,17
2022-01-05,-0.10224999999999998,16
2022-01-06,0.32692,5
2022-01-07,-0.04573333333333333,15
2022-01-08,-0.22776666666666667,6
2022-01-09,-0.3595,6
2022-01-10,0.09304166666666669,12
2022-01-11,0.2945875,8
2022-01-12,0.2474,13
2022-01-13,0.368075,16
2022-01-14,0.41745,14
2022-01-15,-0.151775,4
2022-01-16,0.3573555555555556,9
2022-01-17,0.3302,18
2022-01-18,0.11624000000000001,10
2022-01-19,0.29526315789473684,19
2022-01-20,0.05656666666666666,12
2022-01-21,-0.18294285714285713,28
2022-01-22,0.03459166666666666,12
2022-01-23,0.13105,8
2022-01-24,-0.06347368421052631,19
2022-01-25,0.10953333333333334,18
2022-01-26,0.26815,12
2022-01-27,0.1356076923076923,13
2022-01-28,0.02047222222222224,18
2022-01-29,0.418625,8
2022-01-30,0.5150875,8
2022-01-31,0.1332705882352941,17
2022-02-01,0.15298888888888892,9
2022-02-02,0.07406666666666667,12
2022-02-03,-0.01782666666666667,15
2022-02-04,0.3222076923076923,13
2022-02-05,0.07873999999999999,5
2022-02-06,0.22870000000000001,9
2022-02-07,0.31757857142857143,14
2022-02-08,0.34112000000000003,15
2022-02-09,0.2562454545454545,11
2022-02-10,0.40769333333333335,15
2022-02-11,0.06765,8
2022-02-12,-0.08066666666666666,3
2022-02-13,0.4552625,8
2022-02-14,0.2622315789473684,19
2022-02-15,0.09598,10
2022-02-16,0.09489411764705884,17
2022-02-17,0.15076111111111112,18
2022-02-18,0.021542105263157908,19
2022-02-19,0.20367777777777776,9
2022-02-20,0.29545,6
2022-02-21,-0.14438823529411765,17
2022-02-22,-0.030295999999999993,25
2022-02-23,0.40194615384615384,13
2022-02-24,-0.20968235294117646,17
2022-02-25,0.09501,10
2022-02-26,0.32582222222222224,9
2022-02-27,0.33915,8
2022-02-28,0.28406923076923074,13
2022-03-01,0.12467058823529413,17
2022-03-02,0.1342909090909091,11
2022-03-03,0.07853181818181819,22
2022-03-04,-0.17231764705882352,17
2022-03-05,0.004207142857142846,14
2022-03-06,0.03695999999999999,10
2022-03-07,0.0016529411764705858,17
2022-03-08,-0.01923333333333334,9
2022-03-09,0.17413793103448275,29
2022-03-10,0.3599916666666667,12
2022-03-11,-0.04810000000000001,21
2022-03-12,0.35989999999999994,3
2022-03-13,0.06257272727272728,11
2022-03-14,-0.1693576923076923,26
2022-03-15,0.17329565217391305,23
2022-03-16,0.26153703703703707,27
2022-03-17,0.21363846153846153,26
2022-03-18,0.18500769230769232,13
2022-03-19,0.16203636363636365,11
2022-03-20,0.18146923076923077,13
2022-03-21,0.35665555555555556,27
2022-03-22,0.33021500000000004,20
2022-03-23,0.08855833333333334,36
2022-03-24,0.26603125,48
2022-03-25,0.38067391304347825,23
2022-03-26,0.216995,20
2022-03-27,0.23416399999999998,25
2022-03-28,0.39657073170731705,41
2022-03-29,0.16840000000000002,37
2022-03-30,0.2617625,24
2022-03-31,0.07348888888888888,27
2022-04-01,0.17848125,32
2022-04-02,0.24874666666666664,15
2022-04-03,0.19164444444444445,18
2022-04-04,0.23990909090909093,22
2022-04-05,0.27074166666666666,36
2022-04-06,0.14209090909090907,44
2022-04-07,0.1954603448275862,58
2022-04-08,0.294072131147541,61
2022-04-09,0.30583571428571427,14
2022-04-10,0.18426666666666666,21
2022-04-11,0.11279090909090908,33
2022-04-12,0.06305200000000001,25
2022-04-13,-0.03401538461538462,26
2022-04-14,0.27074444444444445,27
2022-04-15,0.27276666666666666,18
2022-04-16,0.09033125,16
2022-04-17,0.32086875000000004,16
2022-04-18,0.17893478260869564,23
2022-04-19,0.199015,20
2022-04-20,0.24401363636363635,22
2022-04-21,0.19245714285714285,28
2022-04-22,0.18010526315789474,19
2022-04-23,0.24345833333333333,12
2022-04-24,0.35963076923076925,13
2022-04-25,0.1608285714285714,28
2022-04-26,0.30832857142857145,28
2022-04-27,0.20505277777777778,36
2022-04-28,0.17538,35
2022-04-29,0.15256190476190476,21
2022-04-30,0.17441875,16
2022-05-01,0.24073333333333333,15
2022-05-02,0.22989230769230767,26
2022-05-03,0.15363333333333332,24
2022-05-04,0.18483125,32
2022-05-05,0.17532380952380952,42
2022-05-06,0.11223333333333334,33
2022-05-07,-0.01602142857142857,14
2022-05-08,0.21946153846153843,13
2022-05-09,-0.08166250000000001,48
2022-05-10,-0.03733703703703704,27
2022-05-11,-0.12360333333333333,30
2022-05-12,-0.021078723404255317,47
2022-05-13,0.20256764705882352,34
2022-05-14,-0.035715000000000004,20
2022-05-15,0.19624999999999998,16
2022-05-16,-0.03752368421052632,38
2022-05-17,0.02766400000000001,25
2022-05-18,0.04301538461538461,26
2022-05-19,0.04211724137931035,29
2022-05-20,0.10863928571428572,28
2022-05-21,-0.09639230769230768,13
2022-05-22,0.237325,20
2022-05-23,0.19654444444444444,45
2022-05-24,0.0349,51
2022-05-25,0.13702127659574467,47
2022-05-26,0.21648333333333333,48
2022-05-27,0.05910789473684211,38
2022-05-28,0.1085086956521739,23
2022-05-29,0.37432,20
2022-05-30,0.16124000000000002,45
2022-05-31,0.12277222222222221,36
2022-06-01,0.17968809523809523,42
2022-06-02,0.21024888888888887,45
2022-06-03,0.0648945945945946,37
2022-06-04,0.04178076923076923,26
2022-06-05,0.10464827586206897,29
2022-06-06,0.14288510638297872,47
2022-06-07,0.09407723577235773,123
2022-06-08,0.053023214285714285,112
2022-06-09,0.16310789473684212,38
2022-06-10,-0.8442,1
2022-06-11,0.644,1
2022-06-12,0.17,2
2022-06-14,0.0944,3
2022-06-15,-0.41960000000000003,2
2022-06-16,-0.0009333333333333323,6
2022-06-17,0.5106,1
2022-06-18,-0.77455,2
2022-06-19,0.13001666666666667,6
2022-06-20,0.2981,8
2022-06-21,0.40532500000000005,4
2022-06-22,-0.42283333333333334,3
2022-06-23,-0.26503333333333334,3
2022-06-24,0.73442,5
2022-06-25,-0.7717,1
2022-06-27,0.22566000000000003,5
2022-06-28,0.205325,8
2022-06-29,0.029000000000000005,5
2022-06-30,-0.22563333333333335,3
2022-07-01,0.12975,2
2022-07-02,0.3182,1
2022-07-03,0.4037,4
2022-07-04,0.16955,2
2022-07-05,0.24949999999999997,7
2022-07-06,-0.2574666666666667,3
2022-07-07,-0.3000333333333333,3
2022-07-09,0.25445,2
2022-07-10,0.9112,1
2022-07-11,0.23136666666666664,3
2022-07-12,-0.5695,2
2022-07-13,-0.2159333333333333,3
2022-07-14,0.570125,4
2022-07-15,0.5442,3
2022-07-16,0.12396666666666667,3
2022-07-18,0.6024,2
2022-07-19,0.02143333333333332,3
2022-07-20,0.01907499999999998,4
2022-07-21,-0.12194,5
2022-07-22,0.38915,2
2022-07-23,0.08105000000000001,2
2022-07-24,0.07696666666666667,3
2022-07-25,0.064,2
2022-07-26,0.6009,5
2022-07-27,0.44035,2
2022-07-28,-0.030200000000000005,2
2022-07-29,0.0,1
2022-07-30,0.147175,4
2022-07-31,0.80165,2
2022-08-01,0.4449,2
2022-08-02,0.7193,2
2022-08-03,-0.12313333333333332,3
2022-08-04,0.18077500000000002,4
2022-08-05,0.456625,4
2022-08-06,0.3716,1
2022-08-07,0.01755000000000001,2
2022-08-08,0.839575,4
2022-08-09,-0.2071333333333333,6
2022-08-10,0.30525,4
2022-08-11,0.4650666666666667,3
2022-08-12,0.17,2
2022-08-13,-0.6486,1
2022-08-14,0.380925,4
2022-08-15,0.7284666666666667,3
2022-08-16,0.31229999999999997,9
2022-08-17,-0.6778500000000001,2
2022-08-18,0.07497999999999999,5
2022-08-19,-0.14049999999999999,3
2022-08-20,0.240475,4
2022-08-21,-0.26075,2
2022-08-22,-0.08735000000000004,2
2022-08-23,0.7974666666666667,3
2022-08-24,0.6903333333333332,3
2022-08-25,0.47223333333333334,6
2022-08-26,0.03466666666666666,3
2022-08-27,-0.05347999999999999,5
2022-08-28,-0.60895,2
2022-08-29,0.48955,4
2022-08-30,0.807,1
2022-08-31,0.07256000000000001,5
2022-09-01,0.0,1
2022-09-02,0.064,2
2022-09-04,0.34895,2
2022-09-05,0.3493,1
2022-09-06,0.8121666666666667,3
2022-09-07,0.33243333333333336,6
2022-09-08,0.0,1
2022-09-09,0.4960428571428572,7
2022-09-10,0.13715,4
2022-09-11,0.09225,2
2022-09-12,0.5120666666666667,3
2022-09-13,0.17020000000000002,3
2022-09-14,0.15062,5
2022-09-15,-0.016650000000000012,8
2022-09-16,-0.027225,4
2022-09-18,0.0814,2
2022-09-19,0.1338,3
2022-09-20,0.11093333333333333,3
2022-09-21,0.15889999999999999,7
2022-09-22,0.189275,4
2022-09-23,0.254475,8
2022-09-24,0.93,1
2022-09-25,-0.068775,4
2022-09-26,0.017120000000000003,5
2022-09-27,0.024900000000000005,6
2022-09-28,-0.14036666666666667,6
2022-09-29,0.24695,2
2022-09-30,0.346325,4
2022-10-01,0.11440000000000002,5
2022-10-02,0.43482499999999996,4
2022-10-03,-0.10869999999999998,3
2022-10-04,0.28991666666666666,6
2022-10-05,-0.148725,4
2022-10-06,0.40293333333333337,3
2022-10-07,0.1638,8
2022-10-08,0.5423,1
2022-10-09,0.49800000000000005,5
2022-10-10,0.24838,5
2022-10-11,0.2373333333333333,6
2022-10-12,0.32703333333333334,3
2022-10-13,0.30806666666666666,6
2022-10-14,0.1222,8
2022-10-16,-0.18343333333333334,6
2022-10-17,0.4241333333333333,3
2022-10-18,0.128,1
2022-10-19,0.360375,4
2022-10-20,0.4242333333333333,3
2022-10-21,0.33436,5
2022-10-23,0.009750000000000009,2
2022-10-24,-0.3919,1
2022-10-25,-0.5574,1
2022-10-26,0.12593333333333334,6
2022-10-27,0.2947692307692308,13
2022-10-28,0.0258,2
2022-10-29,-0.176525,4
2022-10-30,0.24695,2
2022-10-31,0.007240000000000002,5
2022-11-01,0.15089999999999998,5
2022-11-02,0.23636666666666664,6
2022-11-03,0.22693333333333332,9
2022-11-04,0.17315,4
2022-11-05,0.296,1
